city_development_index,training_hours,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,target
0.624,75,city_21,,No relevent experience,no_enrollment,Graduate,STEM,2,oct-49,,1,0
0.897,145,city_136,,No relevent experience,Full time course,Masters,STEM,2,100-500,,1,1
0.624,67,city_21,Male,Has relevent experience,Part time course,Graduate,STEM,3,oct-49,Pvt Ltd,1,1
0.949,59,city_98,Other,No relevent experience,Full time course,Graduate,STEM,9,<10,Early Stage Startup,1,0
0.92,26,city_103,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,1,0
0.926,2,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,0
0.645,9,city_62,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,0
0.624,4,city_21,,Has relevent experience,no_enrollment,Graduate,No Major,10,10000+,Pvt Ltd,2,1
0.913,262,city_61,,No relevent experience,no_enrollment,Phd,STEM,12,100-500,NGO,never,0
0.855,48,city_67,Male,Has relevent experience,no_enrollment,,,14,50-99,Pvt Ltd,>4,0
0.802,196,city_65,Male,Has relevent experience,Full time course,Graduate,STEM,8,5000-9999,,never,1
0.92,96,city_160,,No relevent experience,Full time course,High School,,1,,,1,1
0.843,246,city_159,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,0
0.92,45,city_103,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,oct-49,Pvt Ltd,>4,0
0.91,47,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,0
0.91,140,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,0
0.698,11,city_90,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,>4,0
0.92,11,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,oct-49,Pvt Ltd,>4,0
0.92,16,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,50-99,Pvt Ltd,>4,0
0.92,57,city_160,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Pvt Ltd,>4,1
0.802,48,city_65,,Has relevent experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,>4,0
0.91,89,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,0
0.666,24,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,0
0.804,41,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,0
0.92,4,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,1,0
0.91,108,city_16,,No relevent experience,no_enrollment,High School,,2,,,never,0
0.899,6,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,0
0.624,12,city_21,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,1
0.91,6,city_16,Female,No relevent experience,no_enrollment,Graduate,No Major,1,5000-9999,,never,0
0.624,56,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,1
0.887,103,city_100,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,4,1
0.92,17,city_103,Female,No relevent experience,no_enrollment,Graduate,Business Degree,20,100-500,Pvt Ltd,>4,0
0.897,47,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,0
0.781,63,city_121,,No relevent experience,Full time course,Graduate,STEM,4,,,never,1
0.92,42,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,0
0.887,32,city_100,Male,No relevent experience,Part time course,Graduate,STEM,3,,,never,1
0.698,10,city_150,,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,0
0.682,61,city_19,Male,Has relevent experience,no_enrollment,Masters,STEM,20,,,1,1
0.884,112,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,2,0
0.92,41,city_160,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,2,0
0.92,44,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,0
0.698,56,city_152,,No relevent experience,,High School,,3,,,never,0
0.91,9,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,0
0.624,4,city_21,,Has relevent experience,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,0
0.92,10,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,4,0
0.776,54,city_40,,No relevent experience,Full time course,High School,,4,1000-4999,Pvt Ltd,never,1
0.924,25,city_104,,No relevent experience,Full time course,Graduate,STEM,<1,,,1,0
0.91,12,city_16,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,0
0.92,9,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,3,0
0.725,19,city_44,Male,No relevent experience,no_enrollment,Graduate,STEM,15,,,1,0
0.843,69,city_159,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,0
0.884,8,city_71,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,1
0.74,126,city_53,Female,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,4,0
0.767,48,city_162,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,0
0.92,24,city_160,,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,,0
0.91,48,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,0
0.92,36,city_103,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,4,0
0.92,54,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,0
0.855,12,city_67,Male,No relevent experience,Full time course,High School,,<1,100-500,Pvt Ltd,1,1
0.92,14,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,0
0.624,8,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,1
0.926,46,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,4,0
0.624,146,city_21,Male,No relevent experience,Full time course,High School,,7,,,never,1
0.55,60,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,1
0.682,67,city_19,,Has relevent experience,no_enrollment,High School,,7,,,1,0
0.92,3,city_103,Male,No relevent experience,Full time course,Graduate,STEM,6,,,2,1
0.949,53,city_98,,No relevent experience,no_enrollment,Masters,STEM,4,500-999,,never,0
0.897,31,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,>4,0
0.926,40,city_114,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,0
0.866,222,city_57,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,0
0.925,192,city_89,Male,No relevent experience,Full time course,Graduate,Business Degree,2,,,1,1
0.887,23,city_100,Male,No relevent experience,Full time course,Masters,Business Degree,7,,,1,1
0.624,152,city_21,,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Funded Startup,2,0
0.767,59,city_162,,Has relevent experience,Full time course,Graduate,STEM,3,,,,1
0.926,59,city_114,Male,No relevent experience,no_enrollment,High School,,2,oct-49,Funded Startup,2,0
0.897,15,city_136,Female,No relevent experience,Part time course,Graduate,STEM,3,oct-49,Pvt Ltd,1,0
0.91,79,city_16,,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,0
0.897,35,city_136,Female,No relevent experience,Full time course,Masters,STEM,8,100-500,Public Sector,1,0
0.878,43,city_173,,Has relevent experience,no_enrollment,Graduate,STEM,17,oct-49,Pvt Ltd,>4,0
0.855,34,city_67,Male,No relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,1,0
0.924,24,city_104,,No relevent experience,no_enrollment,High School,,5,,,never,0
0.897,129,city_136,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,0
0.855,48,city_67,Other,No relevent experience,no_enrollment,Graduate,Business Degree,18,1000-4999,Pvt Ltd,>4,0
0.939,103,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,0
0.92,107,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,0
0.92,11,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,>4,0
0.926,13,city_114,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,1
0.91,160,city_16,Male,Has relevent experience,Part time course,High School,,4,1000-4999,Pvt Ltd,1,0
0.92,53,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,never,1
0.92,161,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,0
0.92,102,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,0
0.698,7,city_70,Male,Has relevent experience,Full time course,Primary School,,7,100-500,Public Sector,2,0
0.92,80,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,13,,,never,0
0.624,67,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,0
0.802,112,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,0
0.924,8,city_104,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,0
0.804,292,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,0
0.802,64,city_65,,Has relevent experience,no_enrollment,High School,,3,<10,Pvt Ltd,2,0
0.698,14,city_70,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,1
0.738,5,city_123,,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,0
0.878,22,city_173,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,0
0.743,84,city_9,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,0
0.92,167,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,0
0.92,64,city_103,,No relevent experience,no_enrollment,Masters,Arts,15,10000+,Pvt Ltd,2,0
0.624,45,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,0
0.92,88,city_103,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,1,0
0.887,21,city_100,Male,No relevent experience,Part time course,Graduate,STEM,8,,,never,1
0.91,56,city_16,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Pvt Ltd,1,0
0.92,37,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,oct-49,Pvt Ltd,>4,0
0.855,146,city_67,,Has relevent experience,no_enrollment,Masters,STEM,6,oct-49,,2,0
0.92,28,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,0
0.92,23,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,,1,0
0.92,5,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,0
0.923,37,city_83,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,0
0.926,214,city_114,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,0
0.92,58,city_103,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,1,1
0.91,174,city_16,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,2,0
0.92,6,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,0
0.579,60,city_74,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,3,0
0.698,6,city_90,,Has relevent experience,no_enrollment,High School,,3,<10,Pvt Ltd,2,0
0.92,26,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,1
0.558,8,city_101,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,0
0.89,73,city_45,Male,Has relevent experience,,Graduate,STEM,9,<10,Pvt Ltd,1,1
0.91,121,city_16,Male,No relevent experience,Full time course,Masters,STEM,10,,,1,0
0.923,72,city_83,Male,No relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,1,0
0.78,129,city_120,Male,No relevent experience,,,,3,,,never,0
0.92,73,city_103,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,1
0.939,135,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,0
0.855,102,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,0
0.92,86,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,0
0.924,278,city_104,Male,No relevent experience,Full time course,High School,,1,,,never,0
0.555,7,city_145,,Has relevent experience,Full time course,Graduate,STEM,2,,,1,1
0.788,155,city_2,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,0
0.794,52,city_105,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Public Sector,3,0
0.926,28,city_114,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,0
0.624,40,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,0
0.926,75,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,0
0.624,28,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,0
0.91,20,city_16,,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,0
0.92,90,city_160,Male,No relevent experience,Full time course,High School,,3,,,1,1
0.926,14,city_114,Male,Has relevent experience,no_enrollment,High School,,11,1000-4999,Pvt Ltd,1,0
0.92,24,city_160,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,0
0.624,22,city_21,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,1
0.924,55,city_104,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,0
0.913,21,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,,1,0
0.754,54,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,13,oct-49,Early Stage Startup,2,0
0.754,11,city_73,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,0
0.887,41,city_100,Male,Has relevent experience,Part time course,Phd,STEM,>20,,,>4,0
0.878,152,city_173,,No relevent experience,Full time course,Masters,STEM,12,50-99,Public Sector,1,0
0.624,40,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,1
0.55,83,city_11,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,2,0
0.866,206,city_57,,Has relevent experience,no_enrollment,Graduate,STEM,9,oct-49,Pvt Ltd,>4,0
0.92,112,city_103,Male,No relevent experience,no_enrollment,High School,,5,,,1,1
0.776,15,city_40,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,oct-49,Pvt Ltd,1,0
0.92,67,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,0
0.624,50,city_21,,No relevent experience,Full time course,Graduate,STEM,2,,,never,1
0.92,73,city_160,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,never,0
0.91,164,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,1,0
0.682,66,city_19,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,0
0.92,27,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,1
0.624,330,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,0
0.92,19,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,2,0
0.92,42,city_160,,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Other,,0
0.92,96,city_103,,Has relevent experience,Full time course,,,,,,>4,1
0.899,23,city_23,,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Funded Startup,1,0
0.624,24,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,1
0.878,96,city_173,,No relevent experience,,High School,,7,,,never,0
0.727,110,city_142,,No relevent experience,Part time course,Graduate,STEM,6,,,,1
0.796,86,city_20,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,0
0.898,146,city_39,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,0
0.743,47,city_116,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,0
0.92,11,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,1
0.92,42,city_103,,No relevent experience,Full time course,Graduate,STEM,5,,,1,1
0.766,7,city_158,,Has relevent experience,Part time course,High School,,4,,,2,1
0.903,200,city_165,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,0
0.624,22,city_21,,No relevent experience,no_enrollment,Graduate,Business Degree,10,,,>4,1
0.926,77,city_114,,No relevent experience,Full time course,High School,,7,<10,Early Stage Startup,2,0
0.92,29,city_103,Male,Has relevent experience,no_enrollment,High School,,19,,,4,0
0.899,50,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,0
0.698,3,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,0
0.92,70,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,0
0.92,99,city_103,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,0
0.913,64,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,0
0.91,94,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,0
0.915,51,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,1
0.92,101,city_103,,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,0
0.878,35,city_173,,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,2,0
0.91,42,city_16,,Has relevent experience,no_enrollment,Graduate,Arts,14,oct-49,Pvt Ltd,3,0
0.843,9,city_159,,No relevent experience,Full time course,Graduate,STEM,3,,,never,1
0.897,32,city_136,Male,Has relevent experience,no_enrollment,Graduate,Arts,<1,<10,Early Stage Startup,1,0
0.624,134,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,1,1
0.624,22,city_21,,Has relevent experience,no_enrollment,Masters,STEM,5,,,never,0
0.926,24,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,2,0
0.887,131,city_100,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,0
0.92,31,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,0
0.624,41,city_21,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,1
0.92,17,city_103,,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,3,0
0.624,39,city_21,,Has relevent experience,no_enrollment,Graduate,STEM,9,oct-49,Funded Startup,>4,1
0.691,254,city_91,Male,No relevent experience,no_enrollment,Primary School,,13,,Pvt Ltd,never,0
0.897,46,city_136,,Has relevent experience,no_enrollment,Masters,Arts,16,50-99,Pvt Ltd,>4,0
0.579,39,city_74,,No relevent experience,Full time course,Graduate,Other,6,,Pvt Ltd,never,1
0.92,47,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,0
0.926,94,city_114,Male,Has relevent experience,no_enrollment,High School,,12,50-99,Pvt Ltd,>4,0
0.92,40,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,2,0
0.91,12,city_16,Male,No relevent experience,Full time course,High School,,9,,,never,0
0.924,242,city_104,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,0
0.926,32,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,1
0.624,20,city_21,Male,No relevent experience,no_enrollment,,,2,,,never,1
0.624,184,city_21,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,never,0
0.624,92,city_21,,Has relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,1,1
0.939,196,city_75,Male,Has relevent experience,no_enrollment,High School,,18,1000-4999,Pvt Ltd,1,0
0.895,26,city_10,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,2,0
